buyer_id,seller_id,price,qty,taker_side
1943,193,100.38,58,BUY
1950,193,100.38,22,BUY
1950,199,100.38,36,BUY
1966,199,100.38,38,BUY
1966,151,100.38,41,BUY
1988,151,100.38,39,BUY
1988,220,100.38,42,BUY
1988,224,100.38,8,BUY
1897,224,100.38,16,BUY
1897,73,100.38,66,BUY
1897,161,100.38,15,BUY
1959,161,100.38,29,BUY
1856,161,100.38,5,BUY
1856,221,100.38,28,BUY
1856,420,100.38,44,BUY
1856,63,100.38,7,BUY
1888,63,100.38,49,BUY
1888,86,100.38,12,BUY
1901,86,100.38,28,BUY
1941,86,100.38,26,BUY
1941,185,100.38,11,BUY
1854,185,100.38,24,BUY
1854,195,100.38,37,BUY
1869,195,100.38,4,BUY
1869,209,100.38,43,BUY
1869,378,100.38,6,BUY
1869,139,100.38,39,BUY
1899,139,100.38,2,BUY
1926,139,100.38,36,BUY
1926,175,100.38,2,BUY
1926,190,100.38,19,BUY
1926,203,100.38,29,BUY
1971,203,100.38,35,BUY
1971,211,100.38,7,BUY
1975,211,100.38,7,BUY
1851,211,100.38,22,BUY
1855,211,100.38,5,BUY
1870,211,100.38,1,BUY
1870,215,100.38,4,BUY
1929,215,100.38,15,BUY
1929,1,100.38,13,BUY
1929,121,100.38,53,BUY
1880,121,100.38,8,BUY
1880,143,100.38,3,BUY
1900,143,100.38,9,BUY
1900,150,100.38,6,BUY
1900,189,100.38,70,BUY
1927,189,100.38,4,BUY
1927,197,100.38,50,BUY
1873,197,100.38,24,BUY
1883,197,100.38,6,BUY
1883,339,100.38,16,BUY
1911,339,100.38,12,BUY
1930,339,100.38,36,BUY
1930,403,100.38,41,BUY
1940,403,100.38,41,BUY
1940,33,100.38,16,BUY
1940,65,100.38,7,BUY
1940,93,100.38,17,BUY
1946,93,100.38,2,BUY
1986,93,100.38,8,BUY
1995,93,100.38,14,BUY
1879,93,100.38,14,BUY
1879,133,100.38,63,BUY
1887,133,100.38,37,BUY
1887,157,100.38,4,BUY
1921,157,100.38,62,BUY
1939,157,100.38,14,BUY
1939,260,100.38,11,BUY
1842,260,100.38,13,BUY
1848,260,100.38,23,BUY
1848,356,100.38,19,BUY
1955,356,100.38,27,BUY
1955,414,100.38,29,BUY
1955,29,100.38,16,BUY
1989,29,100.38,45,BUY
1775,29,100.38,3,BUY
1775,70,100.38,68,BUY
1864,70,100.38,32,BUY
1864,82,100.38,4,BUY
1877,82,100.38,67,BUY
1938,82,100.38,16,BUY
1938,118,100.38,48,BUY
1957,118,100.38,25,BUY
1697,118,100.38,20,BUY
1697,165,100.38,34,BUY
1725,165,100.38,7,BUY
1725,171,100.38,70,BUY
1865,171,100.38,11,BUY
1867,171,100.38,13,BUY
1867,186,100.38,25,BUY
1925,186,100.38,58,BUY
1925,225,100.38,10,BUY
1953,225,100.38,9,BUY
1711,225,100.38,14,BUY
1711,258,100.38,36,BUY
1796,258,100.38,7,BUY
1808,258,100.38,26,BUY
1859,258,100.38,19,BUY
1859,266,100.38,43,BUY
1872,266,100.38,37,BUY
1872,323,100.38,47,BUY
1906,323,100.38,33,BUY
1906,390,100.38,41,BUY
1913,390,100.38,47,BUY
1680,390,100.38,10,BUY
1680,413,100.38,79,BUY
1708,413,100.38,5,BUY
1708,8,100.38,15,BUY
1713,8,100.38,29,BUY
1800,8,100.38,24,BUY
1800,108,100.38,20,BUY
1801,108,100.38,18,BUY
1805,108,100.38,1,BUY
1805,109,100.38,31,BUY
1805,166,100.38,22,BUY
1805,174,100.38,32,BUY
1845,174,100.38,43,BUY
1845,337,100.38,26,BUY
1847,337,100.38,54,BUY
1847,370,100.38,3,BUY
1849,370,100.38,92,BUY
1849,418,100.38,6,BUY
1866,418,100.38,1,BUY
1866,4,100.38,38,BUY
1903,126,100.38,14,BUY
1903,158,100.38,23,BUY
1947,158,100.38,38,BUY
1947,167,100.38,34,BUY
1961,167,100.38,30,BUY
1962,167,100.38,8,BUY
1962,178,100.38,32,BUY
1962,264,100.38,7,BUY
1963,264,100.38,12,BUY
1963,270,100.38,2,BUY
1965,270,100.38,70,BUY
1994,270,100.38,2,BUY
1994,306,100.38,21,BUY
1998,306,100.38,52,BUY
1671,306,100.38,25,BUY
1671,377,100.38,51,BUY
1678,377,100.38,1,BUY
1678,380,100.38,15,BUY
1678,388,100.38,1,BUY
1678,406,100.38,36,BUY
1679,406,100.38,13,BUY
1679,419,100.38,60,BUY
1682,419,100.38,20,BUY
1682,466,100.38,71,BUY
1751,466,100.38,8,BUY
1751,39,100.38,4,BUY
1751,78,100.38,34,BUY
1751,85,100.38,46,BUY
1752,85,100.38,29,BUY
1752,107,100.38,39,BUY
1820,107,100.38,15,BUY
1824,107,100.38,2,BUY
1840,107,100.38,12,BUY
1840,152,100.38,54,BUY
1874,152,100.38,7,BUY
1874,188,100.38,61,BUY
1874,207,100.38,18,BUY
1915,207,100.38,60,BUY
1924,207,100.38,5,BUY
1924,210,100.38,20,BUY
1924,216,100.38,18,BUY
1960,216,100.38,70,BUY
1973,216,100.38,2,BUY
1973,219,100.38,62,BUY
1973,228,100.38,23,BUY
1978,228,100.38,38,BUY
1978,230,100.38,28,BUY
1992,230,100.38,7,BUY
1992,236,100.38,49,BUY
1683,236,100.38,30,BUY
1683,342,100.38,33,BUY
1683,410,100.38,5,BUY
1705,410,100.38,7,BUY
1715,410,100.38,13,BUY
1715,449,100.38,43,BUY
1715,464,100.38,21,BUY
1715,21,100.38,3,BUY
1750,21,100.38,24,BUY
1750,75,100.38,11,BUY
1750,88,100.38,40,BUY
1794,88,100.38,14,BUY
1794,115,100.38,19,BUY
1794,233,100.38,8,BUY
1861,233,100.38,28,BUY
1891,233,100.38,14,BUY
1891,237,100.38,64,BUY
1891,281,100.38,7,BUY
1979,281,100.38,26,BUY
1979,331,100.38,31,BUY
1996,331,100.38,11,BUY
1996,398,100.38,44,BUY
1604,398,100.38,38,BUY
1604,415,100.38,6,BUY
1646,415,100.38,28,BUY
1670,415,100.38,19,BUY
1670,416,100.38,57,BUY
1816,416,100.38,24,BUY
1816,482,100.38,5,BUY
1816,10,100.38,63,BUY
1825,10,100.38,35,BUY
1825,64,100.38,30,BUY
1825,80,100.38,10,BUY
1825,146,100.38,24,BUY
1878,146,100.38,31,BUY
1878,147,100.38,17,BUY
1878,257,100.38,27,BUY
1882,257,100.38,24,BUY
1949,257,100.38,20,BUY
1949,272,100.38,35,BUY
1615,272,100.38,3,BUY
1835,272,100.38,2,BUY
1835,311,100.38,17,BUY
1885,311,100.38,12,BUY
1885,314,100.38,59,BUY
1974,314,100.38,1,BUY
1974,332,100.38,83,BUY
1981,332,100.38,16,BUY
1981,381,100.38,23,BUY
1627,381,100.38,65,BUY
1627,385,100.38,29,BUY
1669,385,100.38,34,BUY
1669,429,100.38,28,BUY
1669,475,100.38,6,BUY
1745,475,100.38,58,BUY
1745,50,100.38,22,BUY
1787,50,100.38,29,BUY
1787,72,100.38,61,BUY
1804,72,100.38,7,BUY
1809,72,100.38,25,BUY
1809,128,100.38,72,BUY
1964,128,100.38,6,BUY
1964,155,100.38,18,BUY
1968,155,100.38,21,BUY
1999,155,100.38,23,BUY
1681,155,100.38,15,BUY
1681,217,100.38,30,BUY
1681,241,100.38,7,BUY
1693,241,100.38,46,BUY
1744,241,100.38,2,BUY
1744,265,100.38,6,BUY
1754,265,100.38,2,BUY
1760,265,100.38,3,BUY
1767,265,100.38,28,BUY
1790,265,100.38,61,BUY
1790,283,100.38,28,BUY
1827,283,100.38,49,BUY
1827,312,100.38,9,BUY
1987,312,100.38,4,BUY
1987,324,100.38,40,BUY
1605,324,100.38,40,BUY
1605,333,100.38,56,BUY
1608,333,100.38,3,BUY
1625,333,100.38,8,BUY
1625,389,100.38,74,BUY
1667,389,100.38,17,BUY
1667,405,100.38,44,BUY
1667,425,100.38,36,BUY
1691,425,100.38,9,BUY
1709,425,100.38,24,BUY
1709,19,100.38,58,BUY
1726,19,100.38,31,BUY
1726,44,100.38,17,BUY
1738,44,100.38,15,BUY
1738,102,100.38,12,BUY
1738,113,100.38,40,BUY
1738,120,100.38,7,BUY
1740,120,100.38,42,BUY
1740,261,100.38,22,BUY
1795,261,100.38,40,BUY
1799,261,100.38,21,BUY
1831,261,100.38,3,BUY
1831,263,100.38,50,BUY
1642,263,100.38,28,BUY
1642,271,100.38,45,BUY
1642,294,100.38,4,BUY
1644,294,100.38,40,BUY
1654,294,100.38,13,BUY
1654,393,100.38,21,BUY
1654,397,100.38,36,BUY
1663,397,100.38,12,BUY
1686,397,100.38,33,BUY
1732,397,100.38,3,BUY
1732,443,100.38,28,BUY
1732,454,100.38,7,BUY
1764,454,100.38,14,BUY
1766,454,100.38,68,BUY
1812,454,100.38,11,BUY
1812,28,100.38,47,BUY
1813,28,100.38,32,BUY
1813,45,100.38,37,BUY
1814,45,100.38,20,BUY
1814,103,100.38,3,BUY
1814,124,100.38,10,BUY
1817,124,100.38,23,BUY
1836,124,100.38,5,BUY
1837,124,100.38,5,BUY
1837,303,100.38,27,BUY
1837,334,100.38,52,BUY
1990,334,100.38,2,BUY
1990,336,100.38,21,BUY
1997,336,100.38,32,BUY
1997,352,100.38,13,BUY
1997,450,100.38,32,BUY
1589,450,100.38,9,BUY
1589,468,100.38,15,BUY
1589,471,100.38,60,BUY
1622,471,100.38,15,BUY
1622,521,100.38,30,BUY
1622,79,100.38,3,BUY
1700,79,100.38,39,BUY
1714,79,100.38,7,BUY
1714,98,100.38,27,BUY
1723,98,100.38,15,BUY
1773,98,100.38,56,BUY
1773,141,100.38,43,BUY
1810,141,100.38,12,BUY
1826,141,100.38,32,BUY
1826,144,100.38,7,BUY
1826,249,100.38,35,BUY
1839,249,100.38,17,BUY
1839,267,100.38,16,BUY
1572,267,100.38,24,BUY
1572,288,100.38,53,BUY
1580,288,100.38,23,BUY
1580,297,100.38,16,BUY
1580,302,100.38,25,BUY
1623,302,100.38,20,BUY
1706,302,100.38,32,BUY
1706,304,100.38,2,BUY
1706,313,100.38,43,BUY
1710,313,100.38,47,BUY
1710,353,100.38,28,BUY
1763,353,100.38,38,BUY
1763,409,100.38,21,BUY
1765,409,100.38,27,BUY
1765,444,100.38,26,BUY
1765,459,100.38,23,BUY
1530,459,100.38,33,BUY
1574,459,100.38,2,BUY
1675,459,100.38,10,BUY
1675,476,100.38,35,BUY
1675,499,100.38,19,BUY
1446,499,100.38,24,BUY
1446,94,100.38,27,BUY
1446,100,100.38,29,BUY
1451,100,100.38,21,BUY
1451,127,100.38,17,BUY
1471,127,100.38,47,BUY
1471,251,100.38,30,BUY
1575,251,100.38,58,BUY
1575,293,100.38,19,BUY
1575,328,100.38,15,BUY
1599,328,100.38,39,BUY
1651,328,100.38,5,BUY
1651,355,100.38,32,BUY
1676,355,100.38,23,BUY
1688,355,100.38,1,BUY
1688,384,100.38,25,BUY
1689,384,100.38,41,BUY
1689,391,100.38,27,BUY
1689,434,100.38,4,BUY
1696,434,100.38,33,BUY
1696,435,100.38,25,BUY
1727,435,100.38,6,BUY
1468,435,100.38,34,BUY
1569,435,100.38,30,BUY
1569,442,100.38,9,BUY
1576,442,100.38,27,BUY
1576,7,100.38,47,BUY
1581,58,100.38,2,BUY
1583,58,100.38,9,BUY
1583,81,100.38,18,BUY
1583,275,100.38,26,BUY
1583,276,100.38,15,BUY
1606,276,100.38,58,BUY
1606,309,100.38,1,BUY
1611,309,100.38,18,BUY
1637,309,100.38,81,BUY
1637,504,100.38,7,BUY
1647,504,100.38,3,BUY
1647,527,100.38,5,BUY
1647,43,100.38,50,BUY
1685,43,100.38,38,BUY
1685,316,100.38,22,BUY
1685,319,100.38,31,BUY
1702,319,100.38,37,BUY
1718,319,100.38,4,BUY
1718,320,100.38,18,BUY
1400,320,100.38,33,BUY
1417,320,100.38,34,BUY
1417,386,100.38,4,BUY
1549,386,100.38,20,BUY
1556,386,100.38,10,BUY
1556,408,100.38,11,BUY
1556,452,100.38,31,BUY
1563,452,100.38,6,BUY
1570,452,100.38,18,BUY
1570,455,100.38,67,BUY
1570,489,100.38,15,BUY
1618,489,100.38,27,BUY
1618,535,100.38,27,BUY
1641,535,100.38,5,BUY
1641,14,100.38,15,BUY
1641,16,100.38,36,BUY
1641,20,100.38,5,BUY
1734,20,100.38,46,BUY
1734,26,100.38,4,BUY
1734,40,100.38,35,BUY
1739,40,100.38,19,BUY
1739,61,100.38,34,BUY
1425,61,100.38,61,BUY
1537,61,100.38,3,BUY
1537,308,100.38,67,BUY
1537,343,100.38,3,BUY
1548,343,100.38,7,BUY
1551,343,100.38,46,BUY
1551,346,100.38,20,BUY
1551,437,100.38,19,BUY
1562,437,100.38,29,BUY
1562,440,100.38,10,BUY
1562,479,100.38,23,BUY
1609,479,100.38,23,BUY
1610,479,100.38,6,BUY
1610,491,100.38,36,BUY
1610,46,100.38,47,BUY
1735,46,100.38,19,BUY
1735,305,100.38,45,BUY
1735,329,100.38,11,BUY
1747,329,100.38,28,BUY
1747,448,100.38,65,BUY
1407,448,100.38,14,BUY
1407,470,100.38,12,BUY
1407,483,100.38,59,BUY
1407,519,100.38,8,BUY
1407,41,100.38,7,BUY
1408,41,100.38,10,BUY
1408,112,100.38,26,BUY
1408,480,100.38,51,BUY
1421,480,100.38,2,BUY
1421,525,100.38,7,BUY
1443,525,100.38,19,BUY
1443,601,100.38,38,BUY
1443,630,100.38,37,BUY
1511,630,100.38,41,BUY
1521,630,100.38,19,BUY
1532,631,100.38,18,BUY
1532,42,100.38,1,BUY
1532,453,100.38,58,BUY
1565,453,100.38,16,BUY
1565,502,100.38,64,BUY
1568,502,100.38,29,BUY
1587,502,100.38,2,BUY
1587,541,100.38,32,BUY
1587,569,100.38,56,BUY
1617,569,100.38,27,BUY
1617,570,100.38,21,BUY
1635,570,100.38,32,BUY
1635,595,100.38,43,BUY
1436,595,100.38,26,BUY
1436,618,100.38,54,BUY
1473,618,100.38,39,BUY
1520,618,100.38,3,BUY
1520,648,100.38,25,BUY
1520,660,100.38,43,BUY
1534,660,100.38,23,BUY
1534,485,100.38,10,BUY
1534,526,100.38,2,BUY
1564,526,100.38,6,BUY
1602,526,100.38,10,BUY
1602,650,100.38,73,BUY
1602,694,100.38,10,BUY
1602,114,100.38,6,BUY
1458,114,100.38,58,BUY
1458,484,100.38,35,BUY
1477,484,100.38,11,BUY
1477,543,100.38,1,BUY
1555,543,100.38,1,BUY
1555,561,100.38,32,BUY
1560,561,100.38,19,BUY
1560,626,100.38,10,BUY
1561,626,100.38,5,BUY
1561,643,100.38,9,BUY
1566,643,100.38,68,BUY
1566,675,100.38,19,BUY
1619,675,100.38,3,BUY
1619,690,100.38,45,BUY
1370,690,100.38,4,BUY
1432,690,100.38,35,BUY
1432,486,100.38,59,BUY
1490,486,100.38,34,BUY
1490,537,100.38,51,BUY
1492,537,100.38,43,BUY
1492,547,100.38,52,BUY
1507,547,100.38,29,BUY
1507,587,100.38,12,BUY
1558,587,100.38,14,BUY
1573,587,100.38,60,BUY
1573,602,100.38,18,BUY
1359,602,100.38,3,BUY
1368,602,100.38,33,BUY
1368,613,100.38,14,BUY
1404,613,100.38,13,BUY
1404,614,100.38,41,BUY
1424,614,100.38,16,BUY
1424,666,100.38,3,BUY
1429,501,100.38,23,BUY
1429,549,100.38,69,BUY
1430,549,100.38,20,BUY
1430,607,100.38,28,BUY
1444,607,100.38,37,BUY
1448,607,100.38,3,BUY
1448,639,100.38,58,BUY
1493,639,100.38,25,BUY
1493,645,100.38,63,BUY
1496,645,100.38,36,BUY
1496,649,100.38,24,BUY
1499,714,100.38,49,BUY
1502,714,100.38,50,BUY
1502,532,100.38,4,BUY
1535,532,100.38,6,BUY
1535,582,100.38,22,BUY
1535,592,100.38,6,BUY
1579,592,100.38,53,BUY
1579,620,100.38,28,BUY
1592,620,100.38,44,BUY
1592,682,100.38,6,BUY
1423,682,100.38,8,BUY
1452,682,100.38,43,BUY
1452,711,100.38,14,BUY
1452,511,100.38,6,BUY
1465,511,100.38,11,BUY
1487,511,100.38,64,BUY
1501,511,100.38,4,BUY
1501,512,100.38,85,BUY
1515,512,100.38,6,BUY
1515,520,100.38,90,BUY
1525,520,100.38,3,BUY
1525,524,100.38,68,BUY
1525,553,100.38,27,BUY
1582,553,100.38,22,BUY
1582,615,100.38,33,BUY
1590,615,100.38,15,BUY
1457,615,100.38,25,BUY
1457,681,100.38,68,BUY
1481,681,100.38,15,BUY
1513,681,100.38,7,BUY
1513,703,100.38,24,BUY
1513,568,100.38,25,BUY
1513,638,100.38,17,BUY
1545,638,100.38,2,BUY
1341,638,100.38,2,BUY
1356,638,100.38,7,BUY
1356,680,100.38,16,BUY
1388,680,100.38,73,BUY
1391,724,100.38,11,BUY
1442,724,100.38,42,BUY
1442,883,100.38,40,BUY
1442,552,100.38,5,BUY
1449,552,100.38,69,BUY
1449,560,100.38,28,BUY
1526,560,100.38,36,BUY
1526,616,100.38,61,BUY
1541,616,100.38,31,BUY
1541,672,100.38,31,BUY
1541,741,100.38,7,BUY
1289,741,100.38,29,BUY
1377,741,100.38,10,BUY
1414,741,100.38,25,BUY
1440,743,100.38,57,BUY
1440,550,100.38,4,BUY
1480,550,100.38,18,BUY
1480,551,100.38,9,BUY
1504,551,100.38,16,BUY
1528,551,100.38,8,BUY
1365,551,100.38,36,BUY
1365,564,100.38,10,BUY
1365,565,100.38,25,BUY
1402,565,100.38,42,BUY
1402,578,100.38,25,BUY
1434,578,100.38,4,BUY
1463,578,100.38,7,BUY
1463,579,100.38,34,BUY
1463,590,100.38,13,BUY
1463,632,100.38,9,BUY
1271,632,100.38,55,BUY
1297,632,100.38,27,BUY
1297,640,100.38,10,BUY
1371,640,100.38,66,BUY
1420,640,100.38,16,BUY
1420,695,100.38,8,BUY
1420,705,100.38,15,BUY
1428,705,100.38,8,BUY
1495,705,100.38,28,BUY
1495,706,100.38,7,BUY
1495,713,100.38,56,BUY
1495,897,100.38,6,BUY
1544,897,100.38,1,BUY
1544,554,100.38,10,BUY
1332,554,100.38,15,BUY
1363,554,100.38,30,BUY
1363,574,100.38,7,BUY
1396,574,100.38,34,BUY
1401,574,100.38,48,BUY
1401,596,100.38,9,BUY
1401,612,100.38,35,BUY
1438,612,100.38,9,BUY
1438,636,100.38,11,BUY
1438,679,100.38,56,BUY
1441,679,100.38,11,BUY
1441,757,100.38,18,BUY
1282,757,100.38,1,BUY
1282,819,100.38,55,BUY
1282,921,100.38,13,BUY
1282,929,100.38,7,BUY
1361,929,100.38,16,BUY
1361,934,100.38,8,BUY
1379,934,100.38,2,BUY
1379,939,100.38,2,BUY
1379,588,100.38,37,BUY
1379,670,100.38,31,BUY
1383,670,100.38,7,BUY
1405,670,100.38,42,BUY
1405,684,100.38,18,BUY
1405,701,100.38,36,BUY
1410,701,100.38,33,BUY
1410,818,100.38,32,BUY
1410,871,100.38,10,BUY
1419,871,100.38,56,BUY
1554,871,100.38,33,BUY
1554,878,100.38,9,BUY
1554,912,100.38,39,BUY
1554,567,100.38,12,BUY
1206,567,100.38,17,BUY
1212,567,100.38,56,BUY
1252,567,100.38,7,BUY
1307,567,100.38,4,BUY
1307,683,100.38,17,BUY
1335,683,100.38,24,BUY
1366,683,100.38,1,BUY
1366,707,100.38,4,BUY
1366,708,100.38,68,BUY
1366,716,100.38,16,BUY
1366,720,100.38,1,BUY
1398,720,100.38,43,BUY
1412,720,100.38,50,BUY
1412,746,100.38,17,BUY
1280,746,100.38,9,BUY
1280,762,100.38,9,BUY
1280,957,100.38,54,BUY
1309,957,100.38,7,BUY
1309,603,100.38,46,BUY
1309,624,100.38,10,BUY
1309,629,100.38,1,BUY
1325,629,100.38,5,BUY
1364,629,100.38,13,BUY
1367,629,100.38,21,BUY
1376,629,100.38,10,BUY
1376,678,100.38,75,BUY
1376,689,100.38,15,BUY
1209,689,100.38,68,BUY
1209,742,100.38,31,BUY
1243,742,100.38,8,BUY
1260,742,100.38,26,BUY
1260,841,100.38,43,BUY
1261,841,100.38,38,BUY
1263,841,100.38,16,BUY
1263,920,100.38,14,BUY
1291,920,100.38,40,BUY
1291,937,100.38,13,BUY
1294,937,100.38,1,BUY
1294,583,100.38,26,BUY
1329,583,100.38,70,BUY
1329,586,100.38,27,BUY
1369,586,100.38,59,BUY
1204,586,100.38,8,BUY
1204,593,100.38,5,BUY
1204,634,100.38,64,BUY
1241,634,100.38,33,BUY
1241,673,100.38,55,BUY
1244,673,100.38,10,BUY
1259,673,100.38,25,BUY
1274,673,100.38,2,BUY
1274,775,100.38,5,BUY
1323,775,100.38,84,BUY
1323,832,100.38,5,BUY
1381,832,100.38,68,BUY
1163,832,100.38,12,BUY
1163,866,100.38,47,BUY
1179,866,100.38,7,BUY
1179,963,100.38,3,BUY
1225,963,100.38,19,BUY
1225,725,100.38,51,BUY
1317,725,100.38,35,BUY
1336,725,100.38,11,BUY
1336,727,100.38,41,BUY
1336,748,100.38,9,BUY
1336,781,100.38,20,BUY
1336,799,100.38,6,BUY
1352,799,100.38,32,BUY
1176,799,100.38,3,BUY
1176,835,100.38,26,BUY
1277,835,100.38,6,BUY
1306,835,100.38,8,BUY
1306,853,100.38,61,BUY
1306,876,100.38,3,BUY
1311,876,100.38,20,BUY
1311,581,100.38,13,BUY
1311,745,100.38,46,BUY
1190,745,100.38,50,BUY
1190,779,100.38,40,BUY
1214,779,100.38,35,BUY
1214,789,100.38,28,BUY
1214,850,100.38,2,BUY
1223,850,100.38,1,BUY
1223,889,100.38,11,BUY
1264,889,100.38,79,BUY
1264,899,100.38,18,BUY
1313,899,100.38,76,BUY
1331,899,100.38,3,BUY
1331,910,100.38,12,BUY
1331,950,100.38,9,BUY
1331,958,100.38,32,BUY
1331,723,100.38,17,BUY
1375,723,100.38,31,BUY
1375,726,100.38,2,BUY
1069,726,100.38,16,BUY
1069,793,100.38,20,BUY
1073,793,100.38,33,BUY
1117,793,100.38,28,BUY
1117,820,100.38,5,BUY
1189,820,100.38,62,BUY
1196,820,100.38,14,BUY
1196,845,100.38,4,BUY
1210,845,100.38,22,BUY
1210,877,100.38,24,BUY
1210,884,100.38,49,BUY
1296,884,100.38,16,BUY
1296,911,100.38,40,BUY
1322,911,100.38,39,BUY
1322,922,100.38,30,BUY
1350,922,100.38,25,BUY
1350,925,100.38,66,BUY
1195,925,100.38,1,BUY
1195,980,100.38,9,BUY
1195,987,100.38,4,BUY
1195,839,100.38,27,BUY
1238,839,100.38,33,BUY
1254,839,100.38,10,BUY
1254,874,100.38,26,BUY
1267,874,100.38,33,BUY
1300,874,100.38,30,BUY
1301,874,100.38,8,BUY
1301,970,100.38,40,BUY
1301,734,100.38,2,BUY
1301,801,100.38,8,BUY
1302,801,100.38,24,BUY
1305,801,100.38,38,BUY
1305,903,100.38,23,BUY
1305,928,100.38,18,BUY
1305,931,100.38,12,BUY
1315,931,100.38,39,BUY
1315,969,100.38,57,BUY
1092,969,100.38,2,BUY
1092,977,100.38,35,BUY
1175,977,100.38,39,BUY
1187,977,100.38,23,BUY
1187,1019,100.38,4,BUY
1200,1019,100.38,31,BUY
1279,1019,100.38,45,BUY
1279,729,100.38,20,BUY
1284,729,100.38,38,BUY
1293,729,100.38,2,BUY
1293,791,100.38,22,BUY
1060,791,100.38,22,BUY
1060,811,100.38,36,BUY
1106,811,100.38,12,BUY
1106,882,100.38,17,BUY
1114,882,100.38,9,BUY
1114,932,100.38,39,BUY
1149,932,100.38,13,BUY
1149,1017,100.38,15,BUY
1149,755,100.38,17,BUY
1183,755,100.38,57,BUY
1183,761,100.38,16,BUY
1193,761,100.38,17,BUY
1193,783,100.38,14,BUY
1068,783,100.38,28,BUY
1127,783,100.38,15,BUY
1127,809,100.38,41,BUY
1137,809,100.38,6,BUY
1137,857,100.38,20,BUY
1144,857,100.38,19,BUY
1144,859,100.38,50,BUY
1144,862,100.38,24,BUY
1169,862,100.38,68,BUY
1169,865,100.38,14,BUY
1184,865,100.38,43,BUY
1217,865,100.38,28,BUY
1217,890,100.38,4,BUY
1221,890,100.38,5,BUY
1058,890,100.38,47,BUY
1058,946,100.38,47,BUY
1062,946,100.38,38,BUY
1077,965,100.38,32,BUY
1077,756,100.38,49,BUY
1080,756,100.38,4,BUY
1095,756,100.38,27,BUY
1095,774,100.38,22,BUY
1156,774,100.38,39,BUY
1173,774,100.38,5,BUY
1173,777,100.38,43,BUY
1173,778,100.38,25,BUY
1173,782,100.38,3,BUY
1188,782,100.38,10,BUY
1234,782,100.38,78,BUY
1234,831,100.38,21,BUY
1239,831,100.38,36,BUY
1239,900,100.38,21,BUY
983,900,100.38,79,BUY
983,944,100.38,11,BUY
997,944,100.38,66,BUY
997,951,100.38,30,BUY
1021,951,100.38,31,BUY
1039,951,100.38,39,BUY
1039,961,100.38,20,BUY
1041,961,100.38,12,BUY
1043,961,100.38,45,BUY
1046,961,100.38,3,BUY
1046,971,100.38,61,BUY
1083,971,100.38,38,BUY
1083,972,100.38,24,BUY
1083,974,100.38,9,BUY
1129,974,100.38,23,BUY
1129,1038,100.38,49,BUY
1151,1038,100.38,3,BUY
1151,786,100.38,37,BUY
1153,786,100.38,15,BUY
1153,813,100.38,79,BUY
1181,813,100.38,18,BUY
1181,816,100.38,19,BUY
